tmdb_id,title,original_language,language_queried,release_date,popularity,vote_average,vote_count,director_gender,female_leads_top5,male_leads_top5,total_cast,female_in_full_cast,budget,revenue,runtime,genres,production_companies,bechdel_proxy_score,bechdel_proxy_pass,bechdel_proxy_partial,year,decade,genres_list,primary_genre,revenue_clean,budget_clean,has_boxoffice,roi,female_cast_ratio,female_lead_ratio,director_gender_label,language_label,revenue_m,revenue_inr_crore,budget_inr_crore
177358,Jolly LLB,hi,hi,2013-03-15,0.8593,7.082,141,0,1,4,20,2,0,0,135,"['Comedy', 'Drama']",['Fox Star Studios'],0.0,False,False,2013,2010,"['Comedy', 'Drama']",Comedy,,,False,,0.1,0.2,Unknown,Hindi,,,
465642,Parmanu: The Story of Pokhran,hi,hi,2018-05-25,0.9048,7.1,112,0,1,4,10,2,7405000,0,129,"['Drama', 'History', 'Thriller']","['Zee Studios', 'JA Entertainment', 'KYTA Productions']",0.0,False,False,2018,2015,"['Drama', 'History', 'Thriller']",Drama,,7405000.0,False,,0.2,0.2,Unknown,Hindi,,,61.83175
375290,Airlift,hi,hi,2016-01-22,0.9461,7.11,214,2,1,3,19,3,4500000,32000000,126,"['Drama', 'History', 'Action']","['T-Series', 'Hari Om Entertainment', 'Cape of Good Films', 'Viacom18 Studios', 'Abundantia Entertainment', 'Emmay Entertainment']",0.0,False,False,2016,2015,"['Drama', 'History', 'Action']",Drama,32000000.0,4500000.0,True,6.111111111111111,0.1578947368421052,0.2,Male,Hindi,,267.2,37.575
320295,Detective Byomkesh Bakshy!,hi,hi,2015-04-02,0.7519,6.727,110,2,1,3,24,2,5100000,5200000,139,"['Action', 'Mystery', 'Drama']",['Dibakar Banerjee Productions'],0.0,False,False,2015,2015,"['Action', 'Mystery', 'Drama']",Action,5200000.0,5100000.0,True,0.0196078431372549,0.0833333333333333,0.2,Male,Hindi,,43.42,42.585
336211,Tanu Weds Manu: Returns,hi,hi,2015-05-22,0.7527,6.88,167,2,2,3,14,2,6153000,39270000,128,"['Comedy', 'Romance']","['Eros International', 'Colour Yellow Productions']",2.0,False,True,2015,2015,"['Comedy', 'Romance']",Comedy,39270000.0,6153000.0,True,5.382252559726963,0.1428571428571428,0.4,Male,Hindi,,327.9045,51.37755
247645,Queen,hi,hi,2014-03-07,0.921,7.319,309,2,2,3,8,2,1900000,17000000,146,"['Comedy', 'Drama']","['Phantom Films', 'Viacom18 Studios']",2.0,False,True,2014,2010,"['Comedy', 'Drama']",Comedy,17000000.0,1900000.0,True,7.947368421052632,0.25,0.4,Male,Hindi,,141.95,15.865
15084,Salaam Namaste,hi,hi,2005-09-09,0.8349,6.243,101,2,1,4,7,1,2500000,0,158,"['Comedy', 'Romance', 'Drama']","['Yash Raj Films', 'Films & Casting TEMPLE', 'Film Victoria', 'Prime Focus']",0.0,False,False,2005,2005,"['Comedy', 'Romance', 'Drama']",Comedy,,2500000.0,False,,0.1428571428571428,0.2,Male,Hindi,,,20.875
14467,Jaane Tu... Ya Jaane Na,hi,hi,2008-07-04,0.9334,6.836,171,0,3,2,30,5,2300000,11100000,155,"['Drama', 'Comedy', 'Romance']","['PVR Inox Pictures', 'Aamir Khan Productions']",2.0,False,True,2008,2005,"['Drama', 'Comedy', 'Romance']",Drama,11100000.0,2300000.0,True,3.8260869565217392,0.1666666666666666,0.6,Unknown,Hindi,,92.685,19.205
498598,Sonu Ke Titu Ki Sweety,hi,hi,2018-02-23,1.0745,6.574,129,2,2,3,32,7,0,0,144,"['Romance', 'Comedy']","['LUV Films', 'Sarke Studio']",2.0,False,True,2018,2015,"['Romance', 'Comedy']",Romance,,,False,,0.21875,0.4,Male,Hindi,,,
20688,Kaminey,hi,hi,2009-08-14,0.716,6.7,104,2,1,3,13,2,9000000,18130000,135,"['Action', 'Crime', 'Drama']","['UTV Motion Pictures', 'Vishal Bhardwaj Pictures']",0.0,False,False,2009,2005,"['Action', 'Crime', 'Drama']",Action,18130000.0,9000000.0,True,1.0144444444444445,0.1538461538461538,0.2,Male,Hindi,,151.3855,75.15
96398,Paan Singh Tomar,hi,hi,2012-03-02,0.8076,7.391,142,2,1,3,13,1,0,0,135,"['Crime', 'Drama']","['UTV Motion Pictures', 'UTV Spotboy Motion Pictures']",0.0,False,False,2012,2010,"['Crime', 'Drama']",Crime,,,False,,0.0769230769230769,0.2,Male,Hindi,,,
259720,2 States,hi,hi,2014-04-17,1.1025,6.5,158,0,3,2,11,4,4587786,22414611,149,"['Comedy', 'Romance', 'Drama']","['Dharma Productions', 'Nadiadwala Grandson Entertainment', 'T-Series']",2.0,False,True,2014,2010,"['Comedy', 'Romance', 'Drama']",Comedy,22414611.0,4587786.0,True,3.885714154932249,0.3636363636363636,0.6,Unknown,Hindi,,187.16200185,38.3080131
467106,Bareilly Ki Barfi,hi,hi,2017-08-17,1.0005,6.881,189,1,1,3,11,4,2740700,8050806,123,"['Comedy', 'Romance']","['Junglee Pictures', 'BR Studios', 'Sahil Arora Creative Films SACF', 'Prime Link Media PLM']",0.0,False,False,2017,2015,"['Comedy', 'Romance']",Comedy,8050806.0,2740700.0,True,1.937499908782428,0.3636363636363636,0.2,Female,Hindi,,67.2242301,22.884845
275269,Wazir,hi,hi,2016-01-07,0.8701,6.736,138,2,1,4,12,4,5200000,9200000,103,"['Thriller', 'Action', 'Crime']","['Getaway Films Private Limited', 'Vinod Chopra Films', 'Rajkumar Hirani Films', 'Vidhu Vinod Chopra Productions']",0.0,False,False,2016,2015,"['Thriller', 'Action', 'Crime']",Thriller,9200000.0,5200000.0,True,0.7692307692307693,0.3333333333333333,0.2,Male,Hindi,,76.82,43.42
15977,Dev.D,hi,hi,2009-02-06,0.6971,6.99,145,2,2,1,13,4,1700000,7600000,144,"['Comedy', 'Drama', 'Romance']","['UTV Spotboy Motion Pictures', 'UTV Motion Pictures', 'Anurag Kashyap Films']",2.0,False,True,2009,2005,"['Comedy', 'Drama', 'Romance']",Comedy,7600000.0,1700000.0,True,3.4705882352941178,0.3076923076923077,0.4,Male,Hindi,,63.46,14.195
26815,Rocket Singh: Salesman of the Year,hi,hi,2009-12-11,0.8348,6.861,122,2,0,4,32,2,1250000,0,156,"['Drama', 'Comedy', 'Romance']",['Yash Raj Films'],0.0,False,False,2009,2005,"['Drama', 'Comedy', 'Romance']",Drama,,1250000.0,False,,0.0625,0.0,Male,Hindi,,,10.4375
431892,Trapped,hi,hi,2017-03-17,0.7113,6.881,130,2,1,1,3,1,0,436529,105,"['Thriller', 'Drama']","['Reliance Entertainment', 'Phantom Films']",0.0,False,False,2017,2015,"['Thriller', 'Drama']",Thriller,436529.0,,True,,0.3333333333333333,0.2,Male,Hindi,,3.64501715,
252841,Highway,hi,hi,2014-02-13,0.8286,7.2,184,2,1,3,8,1,2860530,5458444,133,"['Drama', 'Romance', 'Crime']","['Window Seat Films', 'Nadiadwala Grandson Entertainment', 'Window Seat Films']",0.0,False,False,2014,2010,"['Drama', 'Romance', 'Crime']",Drama,5458444.0,2860530.0,True,0.908193236917634,0.125,0.2,Male,Hindi,,45.5780074,23.8854255
505175,Love per Square Foot,hi,hi,2018-02-14,0.714,6.69,124,2,2,3,15,6,0,0,133,"['Comedy', 'Romance']","['RSVP Movies', 'Leo Media Collective']",2.0,False,True,2018,2015,"['Comedy', 'Romance']",Comedy,,,False,,0.4,0.4,Male,Hindi,,,
158519,1920: Evil Returns,hi,hi,2012-11-02,0.8075,5.705,139,0,2,3,7,3,0,0,130,"['Thriller', 'Horror', 'Romance']",['ASA Productions and Enterprises'],2.0,False,True,2012,2010,"['Thriller', 'Horror', 'Romance']",Thriller,,,False,,0.4285714285714285,0.4,Unknown,Hindi,,,
439128,Newton,hi,hi,2017-09-22,0.727,7.1,147,2,1,3,14,1,0,0,106,"['Comedy', 'Drama']","['Colour Yellow Productions', 'Drishyam Films']",0.0,False,False,2017,2015,"['Comedy', 'Drama']",Comedy,,,False,,0.0714285714285714,0.2,Male,Hindi,,,
168245,Kai Po Che!,hi,hi,2013-02-13,0.5942,7.047,148,2,1,4,8,1,0,0,126,['Drama'],['UTV Motion Pictures'],0.0,False,False,2013,2010,['Drama'],Drama,,,False,,0.125,0.2,Male,Hindi,,,
198556,Main Krishna Hoon,hi,hi,2013-01-25,0.591,6.053,113,0,2,2,5,2,0,0,135,"['Animation', 'Family']","['Eros International', 'JC Film Visions']",2.0,False,True,2013,2010,"['Animation', 'Family']",Animation,,,False,,0.4,0.4,Unknown,Hindi,,,
39217,Maine Pyaar Kyun Kiya?,hi,hi,2005-07-15,0.7519,5.365,126,2,2,3,11,4,0,0,145,"['Comedy', 'Drama', 'Romance']","['Shree Ashtavinayak Cine Vision', 'Sohail Khan Production']",2.0,False,True,2005,2005,"['Comedy', 'Drama', 'Romance']",Comedy,,,False,,0.3636363636363636,0.4,Male,Hindi,,,
533237,Karwaan,hi,hi,2018-08-03,0.9967,7.08,113,0,3,2,15,4,3038109,3489863,125,"['Adventure', 'Comedy']",['RSVP Movies'],2.0,False,True,2018,2015,"['Adventure', 'Comedy']",Adventure,3489863.0,3038109.0,True,0.1486957841209779,0.2666666666666666,0.6,Unknown,Hindi,,29.14035605,25.36821015
418235,Lipstick Under My Burkha,hi,hi,2017-07-21,0.7042,6.811,106,0,4,1,34,7,0,0,116,"['Comedy', 'Drama']","['Balaji Motion Pictures', 'Prakash Jha Productions']",2.0,False,True,2017,2015,"['Comedy', 'Drama']",Comedy,,,False,,0.2058823529411764,0.8,Unknown,Hindi,,,
58333,Tanu Weds Manu,hi,hi,2011-02-25,0.6823,6.816,106,2,1,4,12,2,400000,252000,119,"['Comedy', 'Romance', 'Drama']","['Sanjay Singh Films', 'Viacom18 Studios', 'Soundarya production']",0.0,False,False,2011,2010,"['Comedy', 'Romance', 'Drama']",Comedy,252000.0,400000.0,True,-0.37,0.1666666666666666,0.2,Male,Hindi,,2.1042,3.34
191726,Ugly,hi,hi,2013-05-17,0.6861,6.988,129,2,0,3,12,2,700000,2200000,128,"['Thriller', 'Drama', 'Mystery', 'Crime']","['Phantom Films', 'DAR Motion Pictures']",0.0,False,False,2013,2010,"['Thriller', 'Drama', 'Mystery', 'Crime']",Thriller,2200000.0,700000.0,True,2.142857142857143,0.1666666666666666,0.0,Male,Hindi,,18.37,5.845
284288,Mary Kom,hi,hi,2014-09-05,0.5407,7.0,103,0,1,4,9,2,224056,15536328,122,"['Action', 'Drama']","['Viacom18 Studios', 'Bhansali Productions', 'Eros International']",0.0,False,False,2014,2010,"['Action', 'Drama']",Action,15536328.0,224056.0,True,68.34127182490091,0.2222222222222222,0.2,Unknown,Hindi,,129.7283388,1.8708676
19672,Rock On!!,hi,hi,2008-08-29,0.5242,6.835,106,2,1,4,13,5,7000000,0,144,['Drama'],"['Excel Entertainment', 'Reliance Entertainment']",0.0,False,False,2008,2005,['Drama'],Drama,,7000000.0,False,,0.3846153846153846,0.2,Male,Hindi,,,58.45
15412,Khosla Ka Ghosla!,hi,hi,2006-09-22,0.6715,7.276,114,2,1,4,19,2,0,0,135,['Comedy'],['UTV Motion Pictures'],0.0,False,False,2006,2005,['Comedy'],Comedy,,,False,,0.1052631578947368,0.2,Male,Hindi,,,
20365,Hello,hi,hi,2008-10-10,0.5164,5.663,141,2,3,2,13,5,0,0,129,['Comedy'],"['Funky Buddha Media', 'Mirah Entertainment', 'Perception Pictures', 'Reel Life Productions']",2.0,False,True,2008,2005,['Comedy'],Comedy,,,False,,0.3846153846153846,0.6,Male,Hindi,,,
524288,Period. End of Sentence.,hi,hi,2018-04-05,0.5264,7.784,250,1,0,0,15,0,0,0,26,['Documentary'],"['Sikhya Entertainment', 'The Pad Project']",,False,False,2018,2015,['Documentary'],Documentary,,,False,,0.0,0.0,Female,Hindi,,,
377213,Te3n,hi,hi,2016-06-10,0.9588,6.881,105,2,1,4,15,1,5069632,4817642,136,"['Mystery', 'Thriller', 'Crime']","['Blue Waters Motion Pictures', 'Kross Pictures', 'Endemol Shine India', 'Reliance Entertainment']",0.0,False,False,2016,2015,"['Mystery', 'Thriller', 'Crime']",Mystery,4817642.0,5069632.0,True,-0.0497057774607703,0.0666666666666666,0.2,Male,Hindi,,40.2273107,42.3314272
84533,Ek Main Aur Ekk Tu,hi,hi,2012-02-10,0.5188,5.6,152,2,2,3,7,2,0,0,110,"['Drama', 'Comedy', 'Romance']","['Dharma Productions', 'UTV Motion Pictures']",2.0,False,True,2012,2010,"['Drama', 'Comedy', 'Romance']",Drama,,,False,,0.2857142857142857,0.4,Male,Hindi,,,
381070,Loev,hi,hi,2016-05-12,0.4035,5.257,103,0,0,3,4,0,0,0,90,"['Drama', 'Romance']","['Productions Four Line Films', 'Bombay Berlin Film']",0.0,False,False,2016,2015,"['Drama', 'Romance']",Drama,,,False,,0.0,0.0,Unknown,Hindi,,,
949229,Leo,ta,ta,2023-10-18,5.5023,6.9,125,2,2,3,30,8,42219285,71772785,163,"['Action', 'Crime', 'Thriller']","['Seven Screen Studios', 'The Route']",2.0,False,True,2023,2020,"['Action', 'Crime', 'Thriller']",Action,71772785.0,42219285.0,True,0.7000000118429291,0.2666666666666666,0.4,Male,Tamil,,599.30275475,352.53102975
743563,Vikram,ta,ta,2022-06-02,3.0703,7.565,162,2,0,5,38,9,15354648,54172014,174,"['Action', 'Crime', 'Thriller']",['Raajkamal Films International'],0.0,False,False,2022,2020,"['Action', 'Crime', 'Thriller']",Action,54172014.0,15354648.0,True,2.5280531341389265,0.2368421052631578,0.0,Male,Tamil,,452.3363169,128.2113108
1118224,Maharaja,ta,ta,2024-06-14,3.578,7.7,217,0,2,3,31,8,0,10758542,141,"['Action', 'Thriller', 'Mystery']","['Passion Studios', 'The Route', 'Think Studios']",2.0,False,True,2024,2020,"['Action', 'Thriller', 'Mystery']",Action,10758542.0,,True,,0.2580645161290322,0.4,Unknown,Tamil,,89.8338257,
927342,Amaran,ta,ta,2024-10-31,3.1587,7.35,254,2,1,3,25,2,14700000,39200000,169,"['Action', 'Drama', 'Adventure', 'War']","['Raajkamal Films International', 'Sony Pictures International Productions']",0.0,False,False,2024,2020,"['Action', 'Drama', 'Adventure', 'War']",Action,39200000.0,14700000.0,True,1.6666666666666667,0.08,0.2,Male,Tamil,,327.32,122.745
456287,Mersal,ta,ta,2017-10-18,3.2338,7.272,125,2,3,2,23,9,0,0,161,"['Thriller', 'Action', 'Crime']",['Sri Thenandal Films'],2.0,False,True,2017,2015,"['Thriller', 'Action', 'Crime']",Thriller,,,False,,0.391304347826087,0.6,Male,Tamil,,,
937020,Jailer,ta,ta,2023-08-10,2.8122,6.608,111,2,1,4,36,4,0,72997485,165,"['Action', 'Crime', 'Thriller', 'Comedy', 'Adventure']",['Sun Pictures'],0.0,False,False,2023,2020,"['Action', 'Crime', 'Thriller', 'Comedy', 'Adventure']",Action,72997485.0,,True,,0.1111111111111111,0.2,Male,Tamil,,609.52899975,
263471,I,ta,ta,2015-01-04,2.225,6.742,132,2,1,4,16,4,0,0,170,"['Thriller', 'Action', 'Romance']",['Aascar Films'],0.0,False,False,2015,2015,"['Thriller', 'Action', 'Romance']",Thriller,,,False,,0.25,0.2,Male,Tamil,,,
370076,Theri,ta,ta,2016-04-14,2.3229,6.8,108,2,3,2,34,11,0,69,157,"['Action', 'Crime', 'Thriller']","['V Creations', 'Vijaya Films']",2.0,False,True,2016,2015,"['Action', 'Crime', 'Thriller']",Action,,,False,,0.3235294117647059,0.6,Male,Tamil,,,
148284,Enthiran,ta,ta,2010-10-01,1.891,6.6,248,2,1,4,19,6,26400000,62000000,176,"['Action', 'Science Fiction', 'Adventure']",['Sun Pictures'],0.0,False,False,2010,2010,"['Action', 'Science Fiction', 'Adventure']",Action,62000000.0,26400000.0,True,1.3484848484848484,0.3157894736842105,0.2,Male,Tamil,,517.7,220.44
626392,Master,ta,ta,2021-01-13,2.1765,6.6,119,2,2,3,48,13,0,0,179,"['Action', 'Thriller', 'Crime']","['XB Film Creators', 'Seven Screen Studios', 'B4U Motion Pictures']",2.0,False,True,2021,2020,"['Action', 'Thriller', 'Crime']",Action,,,False,,0.2708333333333333,0.4,Male,Tamil,,,
595228,Soorarai Pottru,ta,ta,2020-11-12,2.2915,7.806,121,1,2,3,24,6,0,0,149,"['Drama', 'Action']","['2D Entertainment', 'Sikhya Entertainment']",3.0,True,True,2020,2020,"['Drama', 'Action']",Drama,,,False,,0.25,0.4,Female,Tamil,,,
855400,Jai Bhim,ta,ta,2021-11-02,1.7174,7.284,231,2,2,2,29,5,0,0,164,"['Crime', 'Drama', 'Mystery', 'History']",['2D Entertainment'],2.0,False,True,2021,2020,"['Crime', 'Drama', 'Mystery', 'History']",Crime,,,False,,0.1724137931034483,0.4,Male,Tamil,,,
410331,Vada Chennai,ta,ta,2018-10-17,1.8301,7.8,106,2,2,3,23,3,0,0,166,"['Action', 'Crime', 'Drama']","['Wunderbar Films', 'Grass Root Film Company', 'Lyca Productions', 'Oveyen Studio']",2.0,False,True,2018,2015,"['Action', 'Crime', 'Drama']",Action,,,False,,0.1304347826086956,0.4,Male,Tamil,,,
441717,96,ta,ta,2018-10-04,1.7009,7.622,144,2,3,2,11,5,0,0,159,['Romance'],['Madras Enterprises'],2.0,False,True,2018,2015,['Romance'],Romance,,,False,,0.4545454545454545,0.6,Male,Tamil,,,
587030,Kaithi,ta,ta,2019-10-25,1.8649,7.6,147,2,0,5,24,3,0,0,147,"['Action', 'Thriller', 'Crime']","['Dream Warrior Pictures', 'Vivekandanda Pictures']",0.0,False,False,2019,2015,"['Action', 'Thriller', 'Crime']",Action,,,False,,0.125,0.0,Male,Tamil,,,
412862,Ratsasan,ta,ta,2018-10-05,1.6269,7.396,188,0,2,3,22,6,0,0,170,"['Thriller', 'Crime', 'Mystery']",['Axess Film Factory'],2.0,False,True,2018,2015,"['Thriller', 'Crime', 'Mystery']",Thriller,,,False,,0.2727272727272727,0.4,Unknown,Tamil,,,
373449,2.0,ta,ta,2018-11-29,1.4442,5.8,174,2,1,4,15,5,77000000,114629169,149,"['Action', 'Science Fiction', 'Fantasy']",['Lyca Productions'],0.0,False,False,2018,2015,"['Action', 'Science Fiction', 'Fantasy']",Action,114629169.0,77000000.0,True,0.4886905064935065,0.3333333333333333,0.2,Male,Tamil,,957.15356115,642.95
19978,Anniyan,ta,ta,2005-06-17,1.3959,7.4,117,2,1,4,23,6,0,8500000,181,"['Action', 'Drama', 'Thriller', 'Crime']",['Aascar Films'],0.0,False,False,2005,2005,"['Action', 'Drama', 'Thriller', 'Crime']",Action,8500000.0,,True,,0.2608695652173913,0.2,Male,Tamil,,70.975,
432011,Super Deluxe,ta,ta,2019-03-29,1.174,7.713,134,2,2,3,17,4,1539980,0,176,"['Comedy', 'Thriller', 'Drama', 'Crime']","['Tyler Durden And Kino Fist', 'Alchemy Vision Workz', 'East West Dream Works']",2.0,False,True,2019,2015,"['Comedy', 'Thriller', 'Drama', 'Crime']",Comedy,,1539980.0,False,,0.2352941176470588,0.4,Male,Tamil,,,12.858833
24049,Sivaji: The Boss,ta,ta,2007-06-08,1.2561,7.092,142,2,1,4,26,6,12000000,19000000,189,"['Action', 'Drama']",['AVM Productions'],0.0,False,False,2007,2005,"['Action', 'Drama']",Action,19000000.0,12000000.0,True,0.5833333333333334,0.2307692307692307,0.2,Male,Tamil,,158.65,100.2
368006,24,ta,ta,2016-05-05,1.3661,7.201,132,0,3,2,12,4,10000000,15000000,164,"['Action', 'Science Fiction', 'Thriller']","['Studio Green', '2D Entertainment']",2.0,False,True,2016,2015,"['Action', 'Science Fiction', 'Thriller']",Action,15000000.0,10000000.0,True,0.5,0.3333333333333333,0.6,Unknown,Tamil,,125.25,83.5
432139,Vikram Vedha,ta,ta,2017-07-21,1.2224,7.224,225,2,2,3,14,2,0,0,147,"['Action', 'Thriller', 'Crime', 'Adventure']",['Y NOT Studios'],2.0,False,True,2017,2015,"['Action', 'Thriller', 'Crime', 'Adventure']",Action,,,False,,0.1428571428571428,0.4,Male,Tamil,,,
576928,Asuran,ta,ta,2019-10-02,0.9835,7.566,106,2,1,4,22,4,0,0,141,"['Action', 'Drama']",['V Creations'],0.0,False,False,2019,2015,"['Action', 'Drama']",Action,,,False,,0.1818181818181818,0.2,Male,Tamil,,,
143010,Thuppakki,ta,ta,2012-11-13,1.0973,7.301,113,2,1,4,20,6,11000000,23000000,170,"['Action', 'Thriller']","['V Creations', 'Gemini Productions']",0.0,False,False,2012,2010,"['Action', 'Thriller']",Action,23000000.0,11000000.0,True,1.0909090909090908,0.3,0.2,Male,Tamil,,192.05,91.85
263475,Kaththi,ta,ta,2014-10-22,0.8946,7.215,107,2,1,4,13,5,1600000,0,167,"['Action', 'Drama']","['Lyca Productions', 'Ayngaran International']",0.0,False,False,2014,2010,"['Action', 'Drama']",Action,,1600000.0,False,,0.3846153846153846,0.2,Male,Tamil,,,13.36
1041580,The Elephant Whisperers,ta,ta,2022-12-07,0.741,7.273,143,1,0,0,2,0,0,0,40,['Documentary'],['Sikhya Entertainment'],,False,False,2022,2020,['Documentary'],Documentary,,,False,,0.0,0.0,Female,Tamil,,,
69636,Ghajini,ta,ta,2005-10-14,0.8824,6.863,102,2,2,3,8,3,3200000,0,182,"['Action', 'Romance', 'Thriller']",['Sri Saravanaa Creaations'],2.0,False,True,2005,2005,"['Action', 'Romance', 'Thriller']",Action,,3200000.0,False,,0.375,0.4,Male,Tamil,,,26.72
117319,Vishwaroopam,ta,ta,2013-01-25,0.5676,6.307,101,2,2,3,20,4,17000000,51000000,147,"['Action', 'Thriller']","['Aascar Films', 'PVP Cinema', 'Raajkamal Films International']",2.0,False,True,2013,2010,"['Action', 'Thriller']",Action,51000000.0,17000000.0,True,2.0,0.2,0.4,Male,Tamil,,425.85,141.95
579974,RRR,te,te,2022-03-24,12.7669,7.716,1599,2,2,3,31,6,69000000,160000000,187,"['Action', 'Adventure', 'Drama']",['DVV Entertainment'],2.0,False,True,2022,2020,"['Action', 'Adventure', 'Drama']",Action,160000000.0,69000000.0,True,1.318840579710145,0.1935483870967742,0.4,Male,Telugu,,1200.0,576.15
857598,Pushpa 2 - The Rule,te,te,2024-12-04,10.144,6.29,143,2,1,4,34,9,52900000,219000000,201,"['Action', 'Drama', 'Thriller', 'Crime']","['Mythri Movie Makers', 'Sukumar Writings', 'CineSpare']",0.0,False,False,2024,2020,"['Action', 'Drama', 'Thriller', 'Crime']",Action,219000000.0,52900000.0,True,3.1398865784499055,0.2647058823529412,0.2,Male,Telugu,,1755.4,441.715
770906,Salaar: Part 1 - Ceasefire,te,te,2023-12-21,6.8985,6.674,112,2,2,3,34,5,34000000,87229100,175,"['Action', 'Crime', 'Drama']",['Hombale Films'],2.0,False,True,2023,2020,"['Action', 'Crime', 'Drama']",Action,87229100.0,34000000.0,True,1.5655617647058824,0.1470588235294117,0.4,Male,Telugu,,728.362985,283.9
801688,Kalki 2898-AD,te,te,2024-06-26,5.9965,6.389,176,2,1,4,53,8,75000000,141000000,176,"['Drama', 'Action', 'Fantasy', 'Science Fiction']","['Vyjayanthi Movies', 'Annapurna Studios']",0.0,False,False,2024,2020,"['Drama', 'Action', 'Fantasy', 'Science Fiction']",Drama,141000000.0,75000000.0,True,0.88,0.1509433962264151,0.2,Male,Telugu,,1052.4,626.25
811941,Devara: Part 1,te,te,2024-09-26,4.639,6.922,217,2,0,5,31,9,31764000,54216867,175,"['Action', 'Drama']","['N. T. R. Arts', 'Yuvasudha Arts']",0.0,False,False,2024,2020,"['Action', 'Drama']",Action,54216867.0,31764000.0,True,0.7068652247827729,0.2903225806451613,0.0,Male,Telugu,,452.71083945,265.2294
350312,Bāhubali 2: The Conclusion,te,te,2017-04-27,4.8366,7.46,852,2,1,4,15,6,31000000,280700000,167,"['Action', 'Adventure', 'Fantasy']",['Arka Media Works'],0.0,False,False,2017,2015,"['Action', 'Adventure', 'Fantasy']",Action,280700000.0,31000000.0,True,8.05483870967742,0.4,0.2,Male,Telugu,,1810.0,258.85
690957,Pushpa: The Rise,te,te,2021-12-16,4.8307,6.757,183,2,2,3,26,6,17200000,45800000,179,"['Action', 'Drama', 'Thriller']","['Mythri Movie Makers', 'Muttamsetty Media']",2.0,False,True,2021,2020,"['Action', 'Drama', 'Thriller']",Action,45800000.0,17200000.0,True,1.662790697674419,0.2307692307692307,0.4,Male,Telugu,,382.43,143.62
256040,Bāhubali: The Beginning,te,te,2015-07-10,4.3086,7.533,928,2,3,2,25,8,25130430,90747520,159,"['Action', 'Drama']",['Arka Media Works'],2.0,False,True,2015,2015,"['Action', 'Drama']",Action,90747520.0,25130430.0,True,2.61106117165524,0.32,0.6,Male,Telugu,,757.741792,209.8390905
628241,Ala Vaikunthapurramuloo,te,te,2020-01-12,3.4323,6.588,108,2,1,4,30,8,11450000,34000000,165,"['Action', 'Comedy', 'Drama', 'Family']","['Geetha Arts', 'Haarika & Hassine Creations']",0.0,False,False,2020,2020,"['Action', 'Comedy', 'Drama', 'Family']",Action,34000000.0,11450000.0,True,1.9694323144104804,0.2666666666666666,0.2,Male,Telugu,,283.9,95.6075
894803,Sita Ramam,te,te,2022-08-05,3.2795,7.8,105,2,2,3,29,6,3400000,11800000,158,"['History', 'Romance', 'Drama']","['Vyjayanthi Movies', 'Swapna Cinema']",2.0,False,True,2022,2020,"['History', 'Romance', 'Drama']",History,11800000.0,3400000.0,True,2.4705882352941178,0.2068965517241379,0.4,Male,Telugu,,98.53,28.39
454292,Saaho,te,te,2019-08-29,3.8255,5.7,111,2,2,3,25,5,51000000,55000000,171,"['Action', 'Adventure', 'Thriller']",['UV Creations'],2.0,False,True,2019,2015,"['Action', 'Adventure', 'Thriller']",Action,55000000.0,51000000.0,True,0.0784313725490196,0.2,0.4,Male,Telugu,,459.25,425.85
683342,V,te,te,2020-09-05,1.3375,6.604,130,2,2,3,21,4,0,0,140,"['Action', 'Crime', 'Thriller']",['Sri Venkateswara Creations'],2.0,False,True,2020,2020,"['Action', 'Crime', 'Thriller']",Action,,,False,,0.1904761904761904,0.4,Male,Telugu,,,
23790,Magadheera,te,te,2009-07-31,1.5819,7.2,142,2,1,4,18,5,4583500,15278500,164,['Action'],['Geetha Arts'],0.0,False,False,2009,2005,['Action'],Action,15278500.0,4583500.0,True,2.333369695647431,0.2777777777777778,0.2,Male,Telugu,,127.575475,38.272225
148265,Eega,te,te,2012-07-05,1.1226,7.073,245,2,1,4,16,4,5990000,19450000,145,"['Fantasy', 'Action']",['Vaaraahi Chalana Chitram'],0.0,False,False,2012,2010,"['Fantasy', 'Action']",Fantasy,19450000.0,5990000.0,True,2.2470784641068446,0.25,0.2,Male,Telugu,,162.4075,50.0165
473234,Arjun Reddy,te,te,2017-08-25,0.9767,6.983,118,2,2,3,18,9,780000,8000000,187,"['Drama', 'Romance']",['Bhadrakali Pictures'],2.0,False,True,2017,2015,"['Drama', 'Romance']",Drama,8000000.0,780000.0,True,9.256410256410255,0.5,0.4,Male,Telugu,,66.8,6.513
